t,u,u_sing,psi,q,mean_N,total_N,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20
8.45,1.2248307501548785,1.1950091522292352,0.21578217872923844,0.00025117512746550584,4.124292459735345,86.61014165444226,6.402436884293704,6.5682746987220515,7.059434594394275,7.840592405897899,8.799639980232493,9.684338544942092,10.08541655193743,9.57185249957429,7.999009855125168,5.741747416217988,3.5080819230721647,1.843359594030046,0.8578528995878442,0.3692131943610228,0.15435104750427225,0.06564900380168012,0.02948586999436119,0.01434242529664362,0.007656559809003514,0.004501445589000496,0.0029042600588229427
8.5,1.232734551885227,1.195802760193224,0.2149798977165922,0.00026145290849245614,4.118617106135157,86.4909592288383,6.389047154451579,6.555528949154418,7.048739634812081,7.833572093337129,8.797760269467055,9.687755114166373,10.091396597642108,9.574571756426757,7.992798751617679,5.726057421247982,3.488322598451537,1.8260185966841556,0.8459495511096726,0.3622803719380675,0.15067407856601894,0.06376213390324338,0.028503252808241463,0.0138055481185015,0.007342674561398714,0.0043033829655444835,0.002769297408764302
8.55,1.2425882422292704,1.1967356564576572,0.21357235613268344,0.0002805107927884779,4.111597431919504,86.34354607030959,6.373337540113265,6.540405326419435,7.035498143064152,7.82374745809266,8.792781626745422,9.687837977925899,10.094001025527469,9.574186190915235,7.984090906436811,5.708687120849264,3.4676683679754916,1.8083372883345872,0.8339889896772715,0.3553871191913883,0.14704891404316497,0.06191513565382416,0.02754730259131422,0.01328598284215955,0.007040257469322997,0.0041132603694211635,0.002640136072034545
8.6,1.2550872412984257,1.1978440698794555,0.21140637628710834,0.00031258583670234564,4.102896002776514,86.16081605830678,6.3547451683310685,6.522326665067486,7.019090942580222,7.810433747673516,8.783942019572853,9.683760937749371,10.092389905757221,9.569926842663028,7.97227540343236,5.689226425597201,3.445888627882719,1.790205206358765,0.8219240195107579,0.3485141311823719,0.1434673914141095,0.06010424067343995,0.026616082724373494,0.012782626809046927,0.006748620970628006,0.00393061327316383,0.0025164390830846243
8.65,1.2712560575303182,1.1991773806505794,0.20828658147079793,0.00036533549002775904,4.092054746713293,85.93314968097916,6.332506307899225,6.5005098220717965,6.998677823615889,7.792701645908352,8.770207049766121,9.67440220530595,10.085422456446798,9.560748966096645,7.95652189044142,5.667117653859443,3.4226696483236765,1.7714722299794543,0.8096909046997209,0.3416357939150127,0.13991903666240724,0.05832483106339107,0.02570733334212659,0.012294247767601645,0.006467022567850412,0.0037549527784958,0.0023978584677845868
8.7,1.2926591807057666,1.2008044188918132,0.20395911022293234,0.00045354813080720997,4.078438391924069,85.64720623040546,6.305562515117007,6.473869413771304,6.973094191817539,7.769262828919599,8.750142372755631,9.658205790979686,10.071515811585687,9.545202443736017,7.935677400679045,5.641586114263899,3.3975754840056465,1.7519299426850452,0.7972015985497607,0.3347172136314696,0.13638996527706965,0.05657102529811781,0.024818305648012566,0.011819411445978966,0.006194629706148361,0.0035857466484963832,0.002284023884298869
8.75,1.3218061672687684,1.2028238416317043,0.19808671763202668,0.0006082380003477681,4.061142099173942,85.28398408265278,6.272407524929152,6.440860773196052,6.940682447901008,7.7382832208501515,8.721705475102457,9.632955216409735,10.0484143746991,9.521220066605528,7.908097691112836,5.611526561610214,3.369983990293769,1.7312810990112693,0.7843310007067852,0.3277093399944323,0.13286107622354096,0.05483499721572449,0.023945489442994048,0.011356362581620134,0.00593046222924538,0.0034223883547540176,0.0021745241824119876
8.8,1.3630055678899156,1.2053823829199235,0.19020869043819744,0.0009016027623968185,4.038830535289149,84.81544124107212,6.230820756817979,6.399206607025658,6.89899848520047,7.697057924664581,8.68188317385599,9.595379480296588,10.012788058120748,9.485748555912583,7.871353097351343,5.575304991814605,3.338974999694686,1.7090861858342763,0.7708946177794294,0.3205404009980846,0.1293048741622606,0.053105775777554626,0.0230841323626171,0.01090281493368055,0.005673290880001932,0.003264142573539582,0.00206887501544805
8.85,1.4243287784320788,1.2087097924441472,0.17967150511060836,0.0015260044568450365,4.009432835221314,84.1980895396476,6.177362627248516,6.345379341472604,6.844255866149509,7.64139561757588,8.626005086455894,9.540406686614524,9.959471028069222,9.434049040655355,7.821670422119964,5.530382137015357,3.3031175907000887,1.6846615782581034,0.7566059002630812,0.3130995086162601,0.12567937285663278,0.051366937427855704,0.022227313885868735,0.010455546337699535,0.005421441465605814,0.0031100400459595137,0.001966456413637993
8.9,1.5222312427891032,1.2131923670635503,0.16549732145752571,0.0030950046298363226,3.969508203224454,83.35967226771353,6.1063260057165145,6.273525634282513,6.770171010945433,7.564339468869318,8.546317019133316,9.459612747563913,9.879878900472605,9.358241799691521,7.7527709459284955,5.472528759101736,3.260026134732908,1.6568666697159422,0.7409869155329251,0.30520226956387836,0.12191528327451188,0.04959174829752597,0.021363993182402907,0.0100095440649205,0.00517238126175316,0.002958655465513995,0.0018663809158901428
8.95,1.6900480879083348,1.2195377562182144,0.14611193245103493,0.008117385709392605,3.912852035728492,82.16989275029833,6.007436595107489,6.1731074753051685,6.665429726564323,7.453360001147169,8.428848546142115,9.337813284056164,9.758529335969124,9.244105316714291,7.653313117682657,5.394097833303759,3.2053824065046292,1.62363487030531,0.7231715170358243,0.29651500962126714,0.11788778612518358,0.04773246356487175,0.020474710171271324,0.009556123441289206,0.004921808914849453,0.0028076189537403822,0.001767203667847763
9.0,1.9716501986035047,1.2291081274062245,0.11879095382587224,0.031082103002597054,3.8278213669421928,80.38424870578605,5.861463273241995,6.02439783434408,6.508844759389798,7.28498152645323,8.247405908738584,9.146515649645647,9.566346231340802,9.064909801342878,7.501964948187829,5.280698106227802,3.131056758628383,1.5810753995907492,0.7015299740966879,0.2864109803076051,0.11336325372543062,0.045700239632783364,0.01952355691391051,0.009079430663025648,0.004661969592545537,0.0026527147260234185,0.001666388996270553
9.05,2.321464357879532,1.2441215142521183,0.07899641279795944,0.19002917124397473,3.6965460159435017,77.62746633481353,5.639065333050504,5.7972875195760425,6.268041461978116,7.023270459835058,7.9618109058603475,8.841920923683894,9.258549958857975,8.779438732117162,7.265825232786214,5.110155470810384,3.0245527226297364,1.5232301076796153,0.6735793264783821,0.2739413327016752,0.10799060128056691,0.04336266854936438,0.01845749308048718,0.00855626267894273,0.004381617200034037,0.0024878825379687497,0.0015603214410669739
9.1,2.564440305045477,1.2658054267458971,0.021684649633158415,0.8046740392041177,3.512626708382656,73.76516087603578,5.330360895329878,5.481588591679964,5.931919914694838,6.655662876815155,7.557691246821349,8.408009256473635,8.818470467127387,8.372207929775032,6.9325705564892255,4.874313824193016,2.8814347238122267,1.4480961576424731,0.6385437513539367,0.2588350688894417,0.10167933073908203,0.040689145910611235,0.017265511075652808,0.007982254753820764,0.004078802687789489,0.002312134756413433,0.001448435014856257
9.15,2.6711384235138578,1.2917264149345644,-0.05489861931559048,0.4390715518848169,3.301994743615415,69.34188961592372,4.979122092790531,5.122127282400852,5.548394797772351,6.234864357422608,7.0933460061873825,7.9076500550474895,8.309828028114797,7.9016154240439835,6.548918990575029,4.604979659280517,2.719961798877647,1.3646076170008816,0.6002641579238298,0.2426097562092641,0.09500940733536635,0.03790472785844063,0.016039850614610024,0.007398427892892609,0.0037736121487070102,0.002136346586841379,0.001337219839693893
9.200000000000001,2.7133284437187064,1.3189019871232446,-0.1496403376838522,0.0068134704869003936,3.091725406436609,64.92623353516879,4.630414796873488,4.7651011466957485,5.166989613437446,5.815590736300386,6.629619974060957,7.40681189758608,7.79978235470863,7.429362939067129,6.1642060792779345,4.335600742752886,2.559179469110431,1.2819739589830068,0.5626420133020265,0.22678158719643057,0.08855037407871215,0.03522672871739687,0.01486818886298785,0.006843229386659689,0.003484643997078652,0.0019704856483239185,0.0012325751250472263
9.25,2.7312393130315007,1.3459458373416209,-0.2608264546844623,2.642105954880375e-05,2.8927541891384587,60.747837971907636,4.3021619567025216,4.428903507462749,4.80748416965243,5.419799596871781,6.19106823672769,6.932268465162666,7.315719064544332,6.980680971703291,5.798605633247555,4.079805632774933,2.406788572399257,1.203873974350189,0.5272100362537812,0.2119338739231227,0.08251601474848211,0.03273450552457772,0.013781615620447062,0.006329886997143387,0.0032181081920515464,0.001817785508028354,0.0011363635406080235
9.3,2.739658298385697,1.372359286003904,-0.38678906307217886,4.86091913147698e-08,2.7078569271902944,56.864995470996185,3.9986879307910996,4.1179891213441815,4.474720782724986,5.052952318265623,5.783911318626519,6.49092467044366,6.864803878165679,6.56222665529117,5.4574388764707225,3.8411481858102325,2.26474720504442,1.1312045605951415,0.4943192342179956,0.1981889589345206,0.07694611336456988,0.03044063583791086,0.012784099232456866,0.005859650428769416,0.0029743776695851996,0.0016783284002400616,0.0010485693367017672
9.350000000000001,2.7440623786809746,1.397968585172164,-0.5259858218647508,4.6142296440298e-11,2.5370726431096577,53.27852550530281,3.7198023742125885,3.832181988243776,4.1685693765337195,4.715002695640809,5.408226614187394,6.083004138074077,6.447381910525107,6.174378941351397,5.141003936472114,3.619779937926534,2.1330812408319098,1.0639322910573965,0.46392874730739775,0.18551792929827743,0.07182405699907374,0.028336341289914094,0.011871054696676788,0.005430043624156731,0.0027520334121565243,0.0015512406390043808,0.0009686129793353318
9.399999999999999,2.746671397670502,1.4227193682476071,-0.677003047755111,2.425502972350042e-14,2.3795845779622615,49.97127613720749,3.463933516916793,3.5698870363123696,3.887369569248342,4.404198627936717,5.062174370664451,5.706629604314734,6.061639827733898,5.815521732304741,4.8480012560823,3.4147736803992625,2.0112088065954365,1.0017350374659997,0.4358784442046663,0.17384699269158596,0.06711701568710092,0.026406923293761736,0.011035620539104236,0.0050376410361432766,0.002549219565452322,0.0014354254777614356,0.0008957887368616161
9.45,2.7484619294847747,1.446604845590629,-0.8385474145534566,7.532002526422171e-18,2.2343422422826946,46.92118708793659,3.2291571447553764,3.329145324565136,3.62906302595878,4.118335200226606,4.743393879706399,5.359339844623506,5.705153137298596,5.483467527987856,4.576672820215108,3.2248957958623325,1.8983796918870992,0.9442141358611795,0.40997864394744965,0.163092285939968,0.06278900144209959,0.02463674312827991,0.010270668751432694,0.004678950130149926,0.0023640712696069667,0.0013297930878671837,0.000829401291762071
9.5,2.7498871022672424,1.469638482024386,-1.0094351866074973,1.4659853679792603e-21,2.100277949494552,44.1058369393856,3.0135504037873577,3.107997158578049,3.391584028391225,3.8551884044988802,4.44948873937083,5.038619125183574,5.37542822355687,5.175957423142846,4.325202635767198,3.048877459865511,1.79382910629304,0.8909681750783366,0.3860410463279876,0.15317173859893948,0.058805258459258,0.023010870433469274,0.009569459204449588,0.004350693933837114,0.002194849428451215,0.001233331919641722,0.0007688075658417393
9.549999999999999,2.751160346501947,1.491842570509306,-1.188581379340679,1.8880760692296612e-25,1.9763836105143042,41.50405582080039,2.8153140878921445,2.9046078179911246,3.172995386090927,3.6126671921007043,4.178198463512509,4.742086074380336,5.070097147519266,4.890841700340006,4.091861611058363,2.8855124895404787,1.6968327268307875,0.8416190592541141,0.3638894411214785,0.14400907209044178,0.055133693997215155,0.02151559930662937,0.008925835344853715,0.004049891414567351,0.0020399771013336946,0.0011451269941670794,0.0007134269189422759
9.6,2.7523768885523294,1.513243067274322,-1.3749897218794729,1.691273174259595e-29,1.8617354147750929,39.09644371027695,2.6328092615591467,2.71730540251774,2.97152993728032,3.3888608763731325,3.9274532560593847,4.467555351124617,4.786982451304124,4.626140640870672,3.8750565060718496,2.733690157514817,1.606724778726526,0.7958202546128331,0.34336290427934707,0.13553489452504605,0.05174522423661659,0.02013855251661988,0.008334254435514046,0.0037738655360378777,0.0018980409765858046,0.0010643594895586091,0.0006627402664653093
9.65,2.753568344147774,1.5338671070457177,-1.5677436913381406,1.1030990115161563e-33,1.7554980910090354,36.865459911189745,2.464560770048862,2.5445846779767356,2.7855954303961896,3.18204578890004,3.6953830881690117,4.2130493324423774,4.524110680239905,4.380057948647604,3.6733408881232483,2.592402271440149,1.5229015373760324,0.7532580523992799,0.3243160749546881,0.1276866801481305,0.04861370933060557,0.018868632292112303,0.007789757239738602,0.0035202253202134127,0.0017677805134495438,0.0009902998286786214,0.0006162854026940254
9.7,2.7547266003448962,1.5537417303914915,-1.7659986225765536,5.464662728738172e-38,1.6569212002198148,34.79534520461611,2.3092481607865376,2.385097973096865,2.6137653882241767,2.9906762218368517,3.480308998677291,3.976790190097432,4.279705635710857,4.15097535107363,3.4854109686447368,2.4607400357360287,1.4448190815357629,0.7136501115399534,0.30661831618551094,0.12040833278483973,0.04571574005250514,0.01769591778763535,0.007287917578019873,0.003286839683342618,0.0016480733780810748,0.0009222989123942552,0.0005736512936624944
9.75,2.755811360722949,1.572893162896411,-1.9689747865565899,2.1379225316525134e-42,1.5653326767326197,32.871986211385014,2.1656925244153857,2.237641859457579,2.4547653474191042,2.8133700877401053,3.2807282913362985,3.7571850977714796,4.052174411135545,3.9374404273325734,3.310095983913801,2.3378872485615005,1.3719890199307225,0.6767430717930654,0.2901525124155285,0.11364962346347328,0.04303038403537319,0.01661155005866236,0.006824788094981087,0.0030718101613519833,0.001537920598336963,0.0008597793284018051,0.0005344724217437469
9.8,2.756746429822251,1.591346315121692,-2.1759512883905927,6.847851484590516e-47,1.4801319208235164,31.082770337293844,2.0328429411163724,2.1011434016109973,2.307458560558945,2.648893859148166,3.0952987658417617,3.552810211963319,3.8400920259571505,3.7381530568168344,3.1463474542915444,2.2231127726222852,1.3039738546990038,0.6423100322805351,0.2748138348505178,0.10736562809678336,0.040538937731110725,0.01560762168601786,0.006396848969880272,0.0028734454033051164,0.0014364327985750454,0.0008022272513762772,0.0004984235993653612
9.85,2.757404553442512,1.6091243041716534,-2.386260618187091,1.8567150670154394e-51,1.400783547250437,29.416454492259177,1.9097642308451,1.9746477268739993,2.1708330615359586,2.4961489312909797,2.922824425827166,3.362396145207229,3.6421874922372823,3.5519531407586347,2.9932294654347245,2.1157637328244516,1.2403827991302698,0.6101482811764068,0.2605086322888869,0.10151622370268656,0.038224704882688525,0.014677078512893725,0.006000962393104728,0.0026902385923620723,0.0013428180412227374,0.0007491853010561488,0.00046521540206980524
9.9,2.7575756374095732,1.6262478303522483,-2.599283666294884,4.395502648787372e-56,1.3268124597274917,27.863061654277328,1.795626967770125,1.8573079078794745,2.043991185961539,2.3541606608132466,2.762244122567833,3.1848165911578605,3.457333079918931,3.3778112770046,2.849911341977893,2.0152603711581545,1.1808685689792109,0.5800775172756967,0.24715354310926,0.09606567736749189,0.03607281312115784,0.013813637438675972,0.005634334208161536,0.002520848329385172,0.0012563714999921929,0.0007002464631797833,0.0004345902754599866
9.95,2.7569052710212345,1.642734200155217,-2.8144449627906525,9.350618895145267e-61,1.257800922076716,26.413819363611033,1.6897006631460507,1.7483780960925064,1.9261425876917615,2.222071292573626,2.6126245703894058,3.0190817656417273,3.284538582739336,3.2148241267547606,2.715664145780233,1.9210935343987707,1.1251256901700695,0.551938812701582,0.23467492602367646,0.0909823621903084,0.03407008006668992,0.013011724050122766,0.005294484031575945,0.0023640834707937424,0.0011764671675554114,0.0006550491664836361,0.0004063193639958566
10.0,2.754774309840734,1.6585956460486309,-3.03120777506215,1.8360973093066e-65,1.1933887026891583,25.061162756472324,1.591351558393901,1.6472114020812818,1.816602411151632,2.0991387074322385,2.473160026695325,2.8643393269162387,3.122953477622151,3.0622172741997744,2.589863312970723,1.8328263754585337,1.0728912046477557,0.5255947229048086,0.22300876949324772,0.08623865684769093,0.03220494807814398,0.012266436621981873,0.004979226207475704,0.0022188928502644358,0.0011025520066344206,0.0006132737181739794,0.0003802001743494853
